Country,Date,Cases
Zypern,2020-02-24,0
Brunei Darussalam,2020-02-24,0
Vereinigte Staaten,2020-02-24,51
Burkina Faso,2020-02-24,0
Vatikanstaat,2020-02-24,0
Mongolei,2020-02-24,0
Panama,2020-02-24,0
China,2020-02-24,77241
Iran,2020-02-24,61
Südkorea,2020-02-24,833
Frankreich,2020-02-24,12
NA,2020-02-24,691
Dänemark,2020-02-24,0
Tschechische Republik,2020-02-24,0
Taiwan,2020-02-24,30
Vietnam,2020-02-24,16
Russische Föderation,2020-02-24,2
Republik Moldau,2020-02-24,0
Bolivien,2020-02-24,0
Honduras,2020-02-24,0
Großbritannien,2020-02-24,13
Demokratische Republik Kongo,2020-02-24,0
Elfenbeinküste,2020-02-24,0
Jamaika,2020-02-24,0
Reunion,2020-02-24,0
Türkei,2020-02-24,0
Kuba,2020-02-24,0
Guyana,2020-02-24,0
Kasachstan,2020-02-24,0
Cayman Inseln,2020-02-24,0
Guadeloupe,2020-02-24,0
Äthiopien,2020-02-24,0
Sudan,2020-02-24,0
Guinea,2020-02-24,0
Aruba,2020-02-24,0
Kenia,2020-02-24,0
Antigua und Barbuda,2020-02-24,0
Uruguay,2020-02-24,0
Ghana,2020-02-24,0
Jersey,2020-02-24,0
Namibia,2020-02-24,0
Seychellen,2020-02-24,0
Trinidad und Tobago,2020-02-24,0
Venezuela,2020-02-24,0
Curacao,2020-02-24,0
Swasiland,2020-02-24,0
Gabun,2020-02-24,0
Guatemala,2020-02-24,0
Guernsey,2020-02-24,0
Mauretanien,2020-02-24,0
Ruanda,2020-02-24,0
Saint Lucia,2020-02-24,0
St. Vincent und die Grenadinen,2020-02-24,0
Surinam,2020-02-24,0
Palästina,2020-02-24,0
Kosovo,2020-02-24,0
Zentralafrikanische Republik,2020-02-24,0
Kongo,2020-02-24,0
Äquatorialguinea,2020-02-24,0
Usbekistan,2020-02-24,0
Thailand,2020-02-25,37
Japan,2020-02-25,170
Singapur,2020-02-25,91
Nepal,2020-02-25,1
Malaysia,2020-02-25,22
Kanada,2020-02-25,11
Australien,2020-02-25,22
Kambodscha,2020-02-25,1
Sri Lanka,2020-02-25,1
Deutschland,2020-02-25,17
Finnland,2020-02-25,1
Vereinigte Arabische Emirate,2020-02-25,13
Philippinen,2020-02-25,3
Indien,2020-02-25,3
Italien,2020-02-25,322
Schweden,2020-02-25,1
Spanien,2020-02-25,6
Belgien,2020-02-25,1
Ägypten,2020-02-25,1
Libanon,2020-02-25,1
Irak,2020-02-25,1
Oman,2020-02-25,2
Afghanistan,2020-02-25,1
Bahrain,2020-02-25,23
Kuwait,2020-02-25,11
Algerien,2020-02-25,1
Kroatien,2020-02-25,1
Schweiz,2020-02-25,1
Österreich,2020-02-25,2
Israel,2020-02-25,1
Pakistan,2020-02-25,0
Brasilien,2020-02-25,0
Georgien,2020-02-25,0
Griechenland,2020-02-25,0
Mazedonien,2020-02-25,0
Norwegen,2020-02-25,0
Rumänien,2020-02-25,0
Estland,2020-02-25,0
Niederlande,2020-02-25,0
San Marino,2020-02-25,0
Weißrussland,2020-02-25,0
Island,2020-02-25,0
Litauen,2020-02-25,0
Mexiko,2020-02-25,0
Neuseeland,2020-02-25,0
Nigeria,2020-02-25,0
Irland,2020-02-25,0
Luxemburg,2020-02-25,0
Monaco,2020-02-25,0
Katar,2020-02-25,0
Ecuador,2020-02-25,0
Aserbaidschan,2020-02-25,0
Armenien,2020-02-25,0
Dominikanische Republik,2020-02-25,0
Indonesien,2020-02-25,0
Portugal,2020-02-25,0
Andorra,2020-02-25,0
Lettland,2020-02-25,0
Marokko,2020-02-25,0
Saudi Arabien,2020-02-25,0
Senegal,2020-02-25,0
Argentinien,2020-02-25,0
Chile,2020-02-25,0
Jordanien,2020-02-25,0
Ukraine,2020-02-25,0
Ungarn,2020-02-25,0
Liechtenstein,2020-02-25,0
Polen,2020-02-25,0
Tunesien,2020-02-25,0
Bosnien und Herzegowina,2020-02-25,0
Slowenien,2020-02-25,0
Südafrika,2020-02-25,0
Bhutan,2020-02-25,0
Kamerun,2020-02-25,0
Kolumbien,2020-02-25,0
Costa Rica,2020-02-25,0
Peru,2020-02-25,0
Serbien,2020-02-25,0
Slowakei,2020-02-25,0
Togo,2020-02-25,0
Malta,2020-02-25,0
Martinique,2020-02-25,0
Bulgarien,2020-02-25,0
Malediven,2020-02-25,0
Bangladesch,2020-02-25,0
Paraguay,2020-02-25,0
Albanien,2020-02-25,0
Zypern,2020-02-25,0
Brunei Darussalam,2020-02-25,0
Vereinigte Staaten,2020-02-25,51
Burkina Faso,2020-02-25,0
Vatikanstaat,2020-02-25,0
Mongolei,2020-02-25,0
Panama,2020-02-25,0
China,2020-02-25,77754
Iran,2020-02-25,95
Südkorea,2020-02-25,977
Frankreich,2020-02-25,14
NA,2020-02-25,691
Dänemark,2020-02-25,0
Tschechische Republik,2020-02-25,0
Taiwan,2020-02-25,31
Vietnam,2020-02-25,16
Russische Föderation,2020-02-25,2
Republik Moldau,2020-02-25,0
Bolivien,2020-02-25,0
Honduras,2020-02-25,0
Großbritannien,2020-02-25,13
Demokratische Republik Kongo,2020-02-25,0
Elfenbeinküste,2020-02-25,0
Jamaika,2020-02-25,0
Reunion,2020-02-25,0
Türkei,2020-02-25,0
Kuba,2020-02-25,0
Guyana,2020-02-25,0
Kasachstan,2020-02-25,0
Cayman Inseln,2020-02-25,0
Guadeloupe,2020-02-25,0
Äthiopien,2020-02-25,0
Sudan,2020-02-25,0
Guinea,2020-02-25,0
Aruba,2020-02-25,0
Kenia,2020-02-25,0
Antigua und Barbuda,2020-02-25,0
Uruguay,2020-02-25,0
Ghana,2020-02-25,0
Jersey,2020-02-25,0
Namibia,2020-02-25,0
Seychellen,2020-02-25,0
Trinidad und Tobago,2020-02-25,0
Venezuela,2020-02-25,0
Curacao,2020-02-25,0
Swasiland,2020-02-25,0
Gabun,2020-02-25,0
Guatemala,2020-02-25,0
Guernsey,2020-02-25,0
Mauretanien,2020-02-25,0
Ruanda,2020-02-25,0
Saint Lucia,2020-02-25,0
St. Vincent und die Grenadinen,2020-02-25,0
Surinam,2020-02-25,0
Palästina,2020-02-25,0
Kosovo,2020-02-25,0
Zentralafrikanische Republik,2020-02-25,0
Kongo,2020-02-25,0
Äquatorialguinea,2020-02-25,0
Usbekistan,2020-02-25,0
Thailand,2020-02-26,40
Japan,2020-02-26,189
Singapur,2020-02-26,93
Nepal,2020-02-26,1
Malaysia,2020-02-26,22
Kanada,2020-02-26,11
Australien,2020-02-26,22
Kambodscha,2020-02-26,1
Sri Lanka,2020-02-26,1
Deutschland,2020-02-26,27
Finnland,2020-02-26,2
Vereinigte Arabische Emirate,2020-02-26,13
Philippinen,2020-02-26,3
Indien,2020-02-26,3
Italien,2020-02-26,453
Schweden,2020-02-26,2
Spanien,2020-02-26,13
Belgien,2020-02-26,1
Ägypten,2020-02-26,1
Libanon,2020-02-26,2
Irak,2020-02-26,5
Oman,2020-02-26,4
Afghanistan,2020-02-26,1
Bahrain,2020-02-26,33
Kuwait,2020-02-26,26
Algerien,2020-02-26,1
Kroatien,2020-02-26,3
Schweiz,2020-02-26,1
Österreich,2020-02-26,2
Israel,2020-02-26,2
Pakistan,2020-02-26,2
Brasilien,2020-02-26,1
Georgien,2020-02-26,1
Griechenland,2020-02-26,1
Mazedonien,2020-02-26,1
Norwegen,2020-02-26,1
Rumänien,2020-02-26,1
Estland,2020-02-26,0
Niederlande,2020-02-26,0
San Marino,2020-02-26,0
Weißrussland,2020-02-26,0
Island,2020-02-26,0
Litauen,2020-02-26,0
Mexiko,2020-02-26,0
Neuseeland,2020-02-26,0
Nigeria,2020-02-26,0
Irland,2020-02-26,0
Luxemburg,2020-02-26,0
Monaco,2020-02-26,0
Katar,2020-02-26,0
Ecuador,2020-02-26,0
Aserbaidschan,2020-02-26,0
Armenien,2020-02-26,0
Dominikanische Republik,2020-02-26,0
Indonesien,2020-02-26,0
Portugal,2020-02-26,0
Andorra,2020-02-26,0
Lettland,2020-02-26,0
Marokko,2020-02-26,0
Saudi Arabien,2020-02-26,0
Senegal,2020-02-26,0
Argentinien,2020-02-26,0
Chile,2020-02-26,0
Jordanien,2020-02-26,0
Ukraine,2020-02-26,0
Ungarn,2020-02-26,0
Liechtenstein,2020-02-26,0
Polen,2020-02-26,0
Tunesien,2020-02-26,0
Bosnien und Herzegowina,2020-02-26,0
Slowenien,2020-02-26,0
Südafrika,2020-02-26,0
Bhutan,2020-02-26,0
Kamerun,2020-02-26,0
Kolumbien,2020-02-26,0
Costa Rica,2020-02-26,0
Peru,2020-02-26,0
Serbien,2020-02-26,0
Slowakei,2020-02-26,0
Togo,2020-02-26,0
Malta,2020-02-26,0
Martinique,2020-02-26,0
Bulgarien,2020-02-26,0
Malediven,2020-02-26,0
Bangladesch,2020-02-26,0
Paraguay,2020-02-26,0
Albanien,2020-02-26,0
Zypern,2020-02-26,0
Brunei Darussalam,2020-02-26,0
Vereinigte Staaten,2020-02-26,57
Burkina Faso,2020-02-26,0
Vatikanstaat,2020-02-26,0
Mongolei,2020-02-26,0
Panama,2020-02-26,0
China,2020-02-26,78166
Iran,2020-02-26,139
Südkorea,2020-02-26,1261
Frankreich,2020-02-26,18
NA,2020-02-26,705
Dänemark,2020-02-26,0
Tschechische Republik,2020-02-26,0
Taiwan,2020-02-26,32
Vietnam,2020-02-26,16
Russische Föderation,2020-02-26,2
Republik Moldau,2020-02-26,0
Bolivien,2020-02-26,0
Honduras,2020-02-26,0
Großbritannien,2020-02-26,13
Demokratische Republik Kongo,2020-02-26,0
Elfenbeinküste,2020-02-26,0
Jamaika,2020-02-26,0
Reunion,2020-02-26,0
Türkei,2020-02-26,0
Kuba,2020-02-26,0
Guyana,2020-02-26,0
Kasachstan,2020-02-26,0
Cayman Inseln,2020-02-26,0
Guadeloupe,2020-02-26,0
Äthiopien,2020-02-26,0
Sudan,2020-02-26,0
Guinea,2020-02-26,0
Aruba,2020-02-26,0
Kenia,2020-02-26,0
Antigua und Barbuda,2020-02-26,0
Uruguay,2020-02-26,0
Ghana,2020-02-26,0
Jersey,2020-02-26,0
Namibia,2020-02-26,0
Seychellen,2020-02-26,0
Trinidad und Tobago,2020-02-26,0
Venezuela,2020-02-26,0
Curacao,2020-02-26,0
Swasiland,2020-02-26,0
Gabun,2020-02-26,0
Guatemala,2020-02-26,0
Guernsey,2020-02-26,0
Mauretanien,2020-02-26,0
Ruanda,2020-02-26,0
Saint Lucia,2020-02-26,0
St. Vincent und die Grenadinen,2020-02-26,0
Surinam,2020-02-26,0
Palästina,2020-02-26,0
Kosovo,2020-02-26,0
Zentralafrikanische Republik,2020-02-26,0
Kongo,2020-02-26,0
Äquatorialguinea,2020-02-26,0
Usbekistan,2020-02-26,0
Thailand,2020-02-27,40
Japan,2020-02-27,214
Singapur,2020-02-27,93
Nepal,2020-02-27,1
Malaysia,2020-02-27,23
Kanada,2020-02-27,13
Australien,2020-02-27,23
Kambodscha,2020-02-27,1
Sri Lanka,2020-02-27,1
Deutschland,2020-02-27,46
Finnland,2020-02-27,2
Vereinigte Arabische Emirate,2020-02-27,13
Philippinen,2020-02-27,3
Indien,2020-02-27,3
Italien,2020-02-27,655
Schweden,2020-02-27,7
Spanien,2020-02-27,15
Belgien,2020-02-27,1
Ägypten,2020-02-27,1
Libanon,2020-02-27,2
Irak,2020-02-27,7
Oman,2020-02-27,4
Afghanistan,2020-02-27,1
Bahrain,2020-02-27,33
Kuwait,2020-02-27,43
Algerien,2020-02-27,1
Kroatien,2020-02-27,3
Schweiz,2020-02-27,8
Österreich,2020-02-27,3
Israel,2020-02-27,3
Pakistan,2020-02-27,2
Brasilien,2020-02-27,1
Georgien,2020-02-27,1
Griechenland,2020-02-27,3
Mazedonien,2020-02-27,1
Norwegen,2020-02-27,1
Rumänien,2020-02-27,1
Estland,2020-02-27,1
Niederlande,2020-02-27,1
San Marino,2020-02-27,1
Weißrussland,2020-02-27,0
Island,2020-02-27,0
Litauen,2020-02-27,0
Mexiko,2020-02-27,0
Neuseeland,2020-02-27,0
Nigeria,2020-02-27,0
Irland,2020-02-27,0
Luxemburg,2020-02-27,0
Monaco,2020-02-27,0
Katar,2020-02-27,0
Ecuador,2020-02-27,0
Aserbaidschan,2020-02-27,0
Armenien,2020-02-27,0
Dominikanische Republik,2020-02-27,0
Indonesien,2020-02-27,0
Portugal,2020-02-27,0
Andorra,2020-02-27,0
Lettland,2020-02-27,0
Marokko,2020-02-27,0
Saudi Arabien,2020-02-27,0
Senegal,2020-02-27,0
Argentinien,2020-02-27,0
Chile,2020-02-27,0
Jordanien,2020-02-27,0
Ukraine,2020-02-27,0
Ungarn,2020-02-27,0
Liechtenstein,2020-02-27,0
Polen,2020-02-27,0
Tunesien,2020-02-27,0
Bosnien und Herzegowina,2020-02-27,0
Slowenien,2020-02-27,0
Südafrika,2020-02-27,0
Bhutan,2020-02-27,0
Kamerun,2020-02-27,0
Kolumbien,2020-02-27,0
Costa Rica,2020-02-27,0
Peru,2020-02-27,0
Serbien,2020-02-27,0
Slowakei,2020-02-27,0
Togo,2020-02-27,0
Malta,2020-02-27,0
Martinique,2020-02-27,0
Bulgarien,2020-02-27,0
Malediven,2020-02-27,0
Bangladesch,2020-02-27,0
Paraguay,2020-02-27,0
Albanien,2020-02-27,0
Zypern,2020-02-27,0
Brunei Darussalam,2020-02-27,0
Vereinigte Staaten,2020-02-27,58
Burkina Faso,2020-02-27,0
Vatikanstaat,2020-02-27,0
Mongolei,2020-02-27,0
Panama,2020-02-27,0
China,2020-02-27,78600
Iran,2020-02-27,245
Südkorea,2020-02-27,1766
Frankreich,2020-02-27,38
NA,2020-02-27,705
Dänemark,2020-02-27,1
Tschechische Republik,2020-02-27,0
Taiwan,2020-02-27,32
Vietnam,2020-02-27,16
Russische Föderation,2020-02-27,2
Republik Moldau,2020-02-27,0
Bolivien,2020-02-27,0
Honduras,2020-02-27,0
Großbritannien,2020-02-27,15
Demokratische Republik Kongo,2020-02-27,0
Elfenbeinküste,2020-02-27,0
Jamaika,2020-02-27,0
Reunion,2020-02-27,0
Türkei,2020-02-27,0
Kuba,2020-02-27,0
Guyana,2020-02-27,0
Kasachstan,2020-02-27,0
Cayman Inseln,2020-02-27,0
Guadeloupe,2020-02-27,0
Äthiopien,2020-02-27,0
Sudan,2020-02-27,0
Guinea,2020-02-27,0
Aruba,2020-02-27,0
Kenia,2020-02-27,0
Antigua und Barbuda,2020-02-27,0
Uruguay,2020-02-27,0
Ghana,2020-02-27,0
Jersey,2020-02-27,0
Namibia,2020-02-27,0
Seychellen,2020-02-27,0
Trinidad und Tobago,2020-02-27,0
Venezuela,2020-02-27,0
Curacao,2020-02-27,0
Swasiland,2020-02-27,0
Gabun,2020-02-27,0
Guatemala,2020-02-27,0
Guernsey,2020-02-27,0
Mauretanien,2020-02-27,0
Ruanda,2020-02-27,0
Saint Lucia,2020-02-27,0
St. Vincent und die Grenadinen,2020-02-27,0
Surinam,2020-02-27,0
Palästina,2020-02-27,0
Kosovo,2020-02-27,0
Zentralafrikanische Republik,2020-02-27,0
Kongo,2020-02-27,0
Äquatorialguinea,2020-02-27,0
Usbekistan,2020-02-27,0
Thailand,2020-02-28,41
Japan,2020-02-28,228
Singapur,2020-02-28,93
Nepal,2020-02-28,1
Malaysia,2020-02-28,23
Kanada,2020-02-28,14
Australien,2020-02-28,23
Kambodscha,2020-02-28,1
Sri Lanka,2020-02-28,1
Deutschland,2020-02-28,48
Finnland,2020-02-28,2
Vereinigte Arabische Emirate,2020-02-28,19
Philippinen,2020-02-28,3
Indien,2020-02-28,3
Italien,2020-02-28,888
Schweden,2020-02-28,7
Spanien,2020-02-28,32
Belgien,2020-02-28,1
Ägypten,2020-02-28,1
Libanon,2020-02-28,2
Irak,2020-02-28,7
Oman,2020-02-28,4
Afghanistan,2020-02-28,1
Bahrain,2020-02-28,36
Kuwait,2020-02-28,45
Algerien,2020-02-28,1
Kroatien,2020-02-28,5
Schweiz,2020-02-28,8
Österreich,2020-02-28,3
Israel,2020-02-28,4
Pakistan,2020-02-28,2
Brasilien,2020-02-28,1
Georgien,2020-02-28,1
Griechenland,2020-02-28,4
Mazedonien,2020-02-28,1
Norwegen,2020-02-28,6
Rumänien,2020-02-28,3
Estland,2020-02-28,1
Niederlande,2020-02-28,1
San Marino,2020-02-28,1
Weißrussland,2020-02-28,1
Island,2020-02-28,1
Litauen,2020-02-28,1
Mexiko,2020-02-28,1
Neuseeland,2020-02-28,1
Nigeria,2020-02-28,1
Irland,2020-02-28,0
Luxemburg,2020-02-28,0
Monaco,2020-02-28,0
Katar,2020-02-28,0
Ecuador,2020-02-28,0
Aserbaidschan,2020-02-28,0
Armenien,2020-02-28,0
Dominikanische Republik,2020-02-28,0
Indonesien,2020-02-28,0
Portugal,2020-02-28,0
Andorra,2020-02-28,0
Lettland,2020-02-28,0
Marokko,2020-02-28,0
Saudi Arabien,2020-02-28,0
Senegal,2020-02-28,0
Argentinien,2020-02-28,0
Chile,2020-02-28,0
Jordanien,2020-02-28,0
Ukraine,2020-02-28,0
Ungarn,2020-02-28,0
Liechtenstein,2020-02-28,0
Polen,2020-02-28,0
Tunesien,2020-02-28,0
Bosnien und Herzegowina,2020-02-28,0
Slowenien,2020-02-28,0
Südafrika,2020-02-28,0
Bhutan,2020-02-28,0
Kamerun,2020-02-28,0
Kolumbien,2020-02-28,0
Costa Rica,2020-02-28,0
Peru,2020-02-28,0
Serbien,2020-02-28,0
Slowakei,2020-02-28,0
Togo,2020-02-28,0
Malta,2020-02-28,0
Martinique,2020-02-28,0
Bulgarien,2020-02-28,0
Malediven,2020-02-28,0
Bangladesch,2020-02-28,0
Paraguay,2020-02-28,0
Albanien,2020-02-28,0
Zypern,2020-02-28,0
Brunei Darussalam,2020-02-28,0
Vereinigte Staaten,2020-02-28,60
Burkina Faso,2020-02-28,0
Vatikanstaat,2020-02-28,0
Mongolei,2020-02-28,0
Panama,2020-02-28,0
China,2020-02-28,78928
Iran,2020-02-28,388
Südkorea,2020-02-28,2337
Frankreich,2020-02-28,57
NA,2020-02-28,705
Dänemark,2020-02-28,1
Tschechische Republik,2020-02-28,0
Taiwan,2020-02-28,34
Vietnam,2020-02-28,16
Russische Föderation,2020-02-28,2
Republik Moldau,2020-02-28,0
Bolivien,2020-02-28,0
Honduras,2020-02-28,0
Großbritannien,2020-02-28,20
Demokratische Republik Kongo,2020-02-28,0
Elfenbeinküste,2020-02-28,0
Jamaika,2020-02-28,0
Reunion,2020-02-28,0
Türkei,2020-02-28,0
Kuba,2020-02-28,0
Guyana,2020-02-28,0
Kasachstan,2020-02-28,0
Cayman Inseln,2020-02-28,0
Guadeloupe,2020-02-28,0
Äthiopien,2020-02-28,0
Sudan,2020-02-28,0
Guinea,2020-02-28,0
Aruba,2020-02-28,0
Kenia,2020-02-28,0
Antigua und Barbuda,2020-02-28,0
Uruguay,2020-02-28,0
Ghana,2020-02-28,0
Jersey,2020-02-28,0
Namibia,2020-02-28,0
Seychellen,2020-02-28,0
Trinidad und Tobago,2020-02-28,0
Venezuela,2020-02-28,0
Curacao,2020-02-28,0
Swasiland,2020-02-28,0
Gabun,2020-02-28,0
Guatemala,2020-02-28,0
Guernsey,2020-02-28,0
Mauretanien,2020-02-28,0
Ruanda,2020-02-28,0
Saint Lucia,2020-02-28,0
St. Vincent und die Grenadinen,2020-02-28,0
Surinam,2020-02-28,0
Palästina,2020-02-28,0
Kosovo,2020-02-28,0
Zentralafrikanische Republik,2020-02-28,0
Kongo,2020-02-28,0
Äquatorialguinea,2020-02-28,0
Usbekistan,2020-02-28,0
Thailand,2020-02-29,42
Japan,2020-02-29,241
Singapur,2020-02-29,102
Nepal,2020-02-29,1
Malaysia,2020-02-29,25
Kanada,2020-02-29,20
Australien,2020-02-29,25
Kambodscha,2020-02-29,1
Sri Lanka,2020-02-29,1
Deutschland,2020-02-29,79
Finnland,2020-02-29,3
Vereinigte Arabische Emirate,2020-02-29,21
Philippinen,2020-02-29,3
Indien,2020-02-29,3
Italien,2020-02-29,1128
Schweden,2020-02-29,12
Spanien,2020-02-29,45
Belgien,2020-02-29,1
Ägypten,2020-02-29,1
Libanon,2020-02-29,4
Irak,2020-02-29,13
Oman,2020-02-29,6
Afghanistan,2020-02-29,1
Bahrain,2020-02-29,41
Kuwait,2020-02-29,45
Algerien,2020-02-29,1
Kroatien,2020-02-29,6
Schweiz,2020-02-29,18
Österreich,2020-02-29,9
Israel,2020-02-29,7
Pakistan,2020-02-29,4
Brasilien,2020-02-29,2
Georgien,2020-02-29,1
Griechenland,2020-02-29,4
Mazedonien,2020-02-29,1
Norwegen,2020-02-29,15
Rumänien,2020-02-29,3
Estland,2020-02-29,1
Niederlande,2020-02-29,6
San Marino,2020-02-29,1
Weißrussland,2020-02-29,1
Island,2020-02-29,1
Litauen,2020-02-29,1
Mexiko,2020-02-29,4
Neuseeland,2020-02-29,1
Nigeria,2020-02-29,1
Irland,2020-02-29,1
Luxemburg,2020-02-29,1
Monaco,2020-02-29,1
Katar,2020-02-29,1
Ecuador,2020-02-29,0
Aserbaidschan,2020-02-29,0
Armenien,2020-02-29,0
Dominikanische Republik,2020-02-29,0
Indonesien,2020-02-29,0
Portugal,2020-02-29,0
Andorra,2020-02-29,0
Lettland,2020-02-29,0
Marokko,2020-02-29,0
Saudi Arabien,2020-02-29,0
Senegal,2020-02-29,0
Argentinien,2020-02-29,0
Chile,2020-02-29,0
Jordanien,2020-02-29,0
Ukraine,2020-02-29,0
Ungarn,2020-02-29,0
Liechtenstein,2020-02-29,0
Polen,2020-02-29,0
Tunesien,2020-02-29,0
Bosnien und Herzegowina,2020-02-29,0
Slowenien,2020-02-29,0
Südafrika,2020-02-29,0
Bhutan,2020-02-29,0
Kamerun,2020-02-29,0
Kolumbien,2020-02-29,0
Costa Rica,2020-02-29,0
Peru,2020-02-29,0
Serbien,2020-02-29,0
Slowakei,2020-02-29,0
Togo,2020-02-29,0
Malta,2020-02-29,0
Martinique,2020-02-29,0
Bulgarien,2020-02-29,0
Malediven,2020-02-29,0
Bangladesch,2020-02-29,0
Paraguay,2020-02-29,0
Albanien,2020-02-29,0
Zypern,2020-02-29,0
Brunei Darussalam,2020-02-29,0
Vereinigte Staaten,2020-02-29,68
Burkina Faso,2020-02-29,0
Vatikanstaat,2020-02-29,0
Mongolei,2020-02-29,0
Panama,2020-02-29,0
China,2020-02-29,79356
Iran,2020-02-29,593
Südkorea,2020-02-29,3150
Frankreich,2020-02-29,100
NA,2020-02-29,705
Dänemark,2020-02-29,3
Tschechische Republik,2020-02-29,0
Taiwan,2020-02-29,39
Vietnam,2020-02-29,16
Russische Föderation,2020-02-29,2
Republik Moldau,2020-02-29,0
Bolivien,2020-02-29,0
Honduras,2020-02-29,0
Großbritannien,2020-02-29,23
Demokratische Republik Kongo,2020-02-29,0
Elfenbeinküste,2020-02-29,0
Jamaika,2020-02-29,0
Reunion,2020-02-29,0
Türkei,2020-02-29,0
Kuba,2020-02-29,0
Guyana,2020-02-29,0
Kasachstan,2020-02-29,0
Cayman Inseln,2020-02-29,0
Guadeloupe,2020-02-29,0
Äthiopien,2020-02-29,0
Sudan,2020-02-29,0
Guinea,2020-02-29,0
Aruba,2020-02-29,0
Kenia,2020-02-29,0
Antigua und Barbuda,2020-02-29,0
Uruguay,2020-02-29,0
Ghana,2020-02-29,0
Jersey,2020-02-29,0
Namibia,2020-02-29,0
Seychellen,2020-02-29,0
Trinidad und Tobago,2020-02-29,0
Venezuela,2020-02-29,0
Curacao,2020-02-29,0
Swasiland,2020-02-29,0
Gabun,2020-02-29,0
Guatemala,2020-02-29,0
Guernsey,2020-02-29,0
Mauretanien,2020-02-29,0
Ruanda,2020-02-29,0
Saint Lucia,2020-02-29,0
St. Vincent und die Grenadinen,2020-02-29,0
Surinam,2020-02-29,0
Palästina,2020-02-29,0
Kosovo,2020-02-29,0
Zentralafrikanische Republik,2020-02-29,0
Kongo,2020-02-29,0
Äquatorialguinea,2020-02-29,0
Usbekistan,2020-02-29,0
Thailand,2020-03-01,42
Japan,2020-03-01,256
Singapur,2020-03-01,106
Nepal,2020-03-01,1
Malaysia,2020-03-01,29
Kanada,2020-03-01,24
Australien,2020-03-01,27
Kambodscha,2020-03-01,1
Sri Lanka,2020-03-01,1
Deutschland,2020-03-01,130
Finnland,2020-03-01,6
Vereinigte Arabische Emirate,2020-03-01,21
Philippinen,2020-03-01,3
Indien,2020-03-01,3
Italien,2020-03-01,1694
Schweden,2020-03-01,14
Spanien,2020-03-01,84
Belgien,2020-03-01,2
Ägypten,2020-03-01,2
Libanon,2020-03-01,10
Irak,2020-03-01,19
Oman,2020-03-01,6
Afghanistan,2020-03-01,1
Bahrain,2020-03-01,47
Kuwait,2020-03-01,45
Algerien,2020-03-01,1
Kroatien,2020-03-01,7
Schweiz,2020-03-01,27
Österreich,2020-03-01,14
Israel,2020-03-01,10
Pakistan,2020-03-01,4
Brasilien,2020-03-01,2
Georgien,2020-03-01,3
Griechenland,2020-03-01,7
Mazedonien,2020-03-01,1
Norwegen,2020-03-01,19
Rumänien,2020-03-01,3
Estland,2020-03-01,1
Niederlande,2020-03-01,10
San Marino,2020-03-01,1
Weißrussland,2020-03-01,1
Island,2020-03-01,3
Litauen,2020-03-01,1
Mexiko,2020-03-01,5
Neuseeland,2020-03-01,1
Nigeria,2020-03-01,1
Irland,2020-03-01,1
Luxemburg,2020-03-01,1
Monaco,2020-03-01,1
Katar,2020-03-01,3
Ecuador,2020-03-01,6
Aserbaidschan,2020-03-01,3
Armenien,2020-03-01,1
Dominikanische Republik,2020-03-01,1
Indonesien,2020-03-01,0
Portugal,2020-03-01,0
Andorra,2020-03-01,0
Lettland,2020-03-01,0
Marokko,2020-03-01,0
Saudi Arabien,2020-03-01,0
Senegal,2020-03-01,0
Argentinien,2020-03-01,0
Chile,2020-03-01,0
Jordanien,2020-03-01,0
Ukraine,2020-03-01,0
Ungarn,2020-03-01,0
Liechtenstein,2020-03-01,0
Polen,2020-03-01,0
Tunesien,2020-03-01,0
Bosnien und Herzegowina,2020-03-01,0
Slowenien,2020-03-01,0
Südafrika,2020-03-01,0
Bhutan,2020-03-01,0
Kamerun,2020-03-01,0
Kolumbien,2020-03-01,0
Costa Rica,2020-03-01,0
Peru,2020-03-01,0
Serbien,2020-03-01,0
Slowakei,2020-03-01,0
Togo,2020-03-01,0
Malta,2020-03-01,0
Martinique,2020-03-01,0
Bulgarien,2020-03-01,0
Malediven,2020-03-01,0
Bangladesch,2020-03-01,0
Paraguay,2020-03-01,0
Albanien,2020-03-01,0
Zypern,2020-03-01,0
Brunei Darussalam,2020-03-01,0
Vereinigte Staaten,2020-03-01,74
Burkina Faso,2020-03-01,0
Vatikanstaat,2020-03-01,0
Mongolei,2020-03-01,0
Panama,2020-03-01,0
China,2020-03-01,79932
Iran,2020-03-01,978
Südkorea,2020-03-01,3736
Frankreich,2020-03-01,130
NA,2020-03-01,705
Dänemark,2020-03-01,4
Tschechische Republik,2020-03-01,3
Taiwan,2020-03-01,40
Vietnam,2020-03-01,16
Russische Föderation,2020-03-01,2
Republik Moldau,2020-03-01,0
Bolivien,2020-03-01,0
Honduras,2020-03-01,0
Großbritannien,2020-03-01,36
Demokratische Republik Kongo,2020-03-01,0
Elfenbeinküste,2020-03-01,0
Jamaika,2020-03-01,0
Reunion,2020-03-01,0
Türkei,2020-03-01,0
Kuba,2020-03-01,0
Guyana,2020-03-01,0
Kasachstan,2020-03-01,0
Cayman Inseln,2020-03-01,0
Guadeloupe,2020-03-01,0
Äthiopien,2020-03-01,0
Sudan,2020-03-01,0
Guinea,2020-03-01,0
Aruba,2020-03-01,0
Kenia,2020-03-01,0
Antigua und Barbuda,2020-03-01,0
